dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,label
-1.7481501345173456e-05,-2.7219191906624474e-05,-5.3622185077983886e-05,0.0001413398131262511,2.3032685930957086e-05,-3.2967309380182996e-06,-0.00012305271229706705,-1.9944323867093772e-05,-5.143992166267708e-05,3.8846359529998153e-05,-0.0001544926781207323,-1.1573150914045982e-05,-3.4319273254368454e-05,1.2163531209807843e-05,-3.565623046597466e-05,-4.313733370508999e-06,-8.723779319552705e-05,0.00010480215132702142,-6.916150596225634e-05,-6.172026041895151e-05,1.0
5.509354377863929e-05,-0.0001138153747888282,-6.903042958583683e-05,-2.0782552383025177e-05,2.035535544564482e-06,-6.2033032008912414e-06,-2.155498441425152e-05,-4.3025465856771916e-07,-4.6319313696585596e-05,4.42373966507148e-05,-1.662848262640182e-05,-9.997363667935133e-05,1.771778624970466e-05,-8.498106035403907e-05,5.448664160212502e-05,1.8761273167910986e-05,-1.2145053005951922e-05,6.561222835443914e-05,1.3418346497928724e-05,4.537652785074897e-06,2.0
8.623275789432228e-05,-2.4030081476666965e-05,-0.00013928973930887878,-6.289166049100459e-05,-7.617054507136345e-05,-3.331440166221e-05,0.000144376142998226,-4.5985711039975286e-05,-5.407615390140563e-05,9.465866605751216e-05,-9.366564336232841e-05,-2.118398333550431e-05,-6.39814097667113e-05,-6.875212420709431e-05,7.760354492347687e-06,-1.6815207345644012e-05,-0.00011436800559749827,-1.1934984286199324e-05,0.00010430368274683133,4.265994357410818e-05,9.0
-5.3563820983981714e-05,-1.5935111150611192e-06,-8.761412755120546e-05,-3.934055712306872e-05,3.731440529008978e-06,6.0755297454306856e-05,0.00013057765318080783,-2.8817361453548074e-05,0.00011148754128953442,-3.585466765798628e-05,-7.592004112666473e-05,-1.7098003809223883e-05,5.466745642479509e-05,-0.000135915499413386,-4.0795774111757055e-05,1.2930504453834146e-05,1.9042598069063388e-05,4.9050882807932794e-05,-0.0001010353589663282,1.3212575140642002e-05,0.0
3.65282321581617e-05,-9.947004582500085e-05,-7.673646905459464e-05,-8.877370419213548e-06,2.3656953999307007e-05,-4.254499799571931e-06,-3.6773002648260444e-05,-1.526312917121686e-05,-2.21418849832844e-05,5.558374687097967e-05,6.062652573746163e-06,-0.00010787184146465734,1.6619440430076793e-05,-6.763411511201411e-05,3.7230354791972786e-05,-2.5056660888367333e-06,-5.033595243730815e-06,6.937993020983413e-05,1.0687283065635711e-05,5.511123163159937e-06,2.0
8.851539314491674e-05,-3.175236997776665e-05,-0.00012664168025366962,-5.1759408961515874e-05,-6.737276271451265e-05,-3.92379479308147e-05,0.00012993371638003737,-4.175947469775565e-05,-5.786182373412885e-05,8.765939128352329e-05,-0.00010570742597337812,-8.408014764427207e-06,-6.491029489552602e-05,-5.4160860599949956e-05,5.8554651332087815e-06,-7.991518941707909e-06,-0.00011835504119517282,-1.3312247574504e-05,8.502056880388409e-05,3.522191764204763e-05,9.0
6.278255023062229e-05,-0.0001082487142411992,-8.24804010335356e-05,-2.569278331066016e-05,-1.4087271665630396e-05,-1.575467103975825e-05,6.363061402225867e-06,-1.9917357349186204e-05,-3.41834565915633e-05,5.0724524044198915e-05,-1.474450618843548e-05,-9.453979873796925e-05,8.13231963547878e-06,-7.284715684363618e-05,2.9558985261246562e-05,-4.813235136680305e-06,-2.2215588614926673e-05,4.90975689899642e-05,2.9558223104686476e-05,5.415923624241259e-06,2.0
7.032143184915185e-05,-5.578090713243e-05,-0.00012678015627898276,-7.169631135184318e-05,-3.898167778970674e-05,-2.786559343803674e-05,0.00010027112875832245,-2.1286588889779523e-05,-3.524518251651898e-05,7.857744640205055e-05,-6.261423550313339e-05,-6.965419743210077e-05,-1.87000805453863e-05,-9.764785500010476e-05,2.1524956537177786e-05,4.9316622607875615e-06,-7.255476521095261e-05,1.04057999124052e-05,8.637134305899963e-05,4.3618107156362385e-05,9.0
8.519508264726028e-05,-3.7505968066398054e-05,-0.00013728511112276465,-6.0555277741514146e-05,-5.430417513707653e-05,-4.592127515934408e-05,0.00012960466847289354,-5.799245263915509e-05,-4.703869853983633e-05,8.833428000798449e-05,-8.978084952104837e-05,-2.656726246641483e-05,-7.261927385115996e-05,-5.936319212196395e-05,8.352450095117092e-06,9.72871930571273e-07,-0.00010333077807445079,-3.818887307716068e-06,8.373767923330888e-05,3.1017531000543386e-05,9.0
-0.000114066744572483,-1.9105151295661926e-05,-4.084431930095889e-05,-1.3597575161838904e-05,-8.593382517574355e-05,4.847312084166333e-05,-3.479966471786611e-05,5.645063356496394e-05,3.920668314094655e-05,-9.77245217654854e-05,-0.00012308493023738265,-1.1588927009142935e-05,6.101863255025819e-05,-9.83927893685177e-05,6.132923590485007e-05,0.00015013491793069988,-3.699686931213364e-05,1.8390572222415358e-05,-1.5481778973480687e-05,-1.961019734153524e-05,11.0
1.2341042747721076e-05,-1.173412601929158e-05,-5.0358499720459804e-05,2.952367503894493e-05,6.3240499002859e-05,0.0001595662033651024,-7.750128861516714e-05,-2.2956963221076876e-05,-8.003221591934562e-05,9.338546078652143e-06,-2.519958798075095e-06,2.14163128475775e-06,2.567441333667375e-05,-7.37440277589485e-05,5.215816054260358e-05,0.0001026056706905365,-2.1848381948075257e-05,3.059139271499589e-05,-4.989223452867009e-05,4.7721172450110316e-05,5.0
-1.8516026102588512e-05,-2.1280480723362416e-05,-5.4928339523030445e-05,0.0001595219800947234,3.424016176722944e-05,-1.1990673556283582e-05,-0.00015512650134041905,-2.038156526396051e-05,-6.11321593169123e-05,3.321481926832348e-05,-0.00015470142534468323,-2.903663698816672e-06,-4.2138217395404354e-05,2.5451823603361845e-05,-3.1299870897782966e-05,-3.8803264033049345e-06,-9.230680007021874e-05,0.00011892959446413442,-6.0883015976287425e-05,-7.310963701456785e-05,1.0
6.814252265030518e-05,-0.00012919929577037692,-7.175188511610031e-05,-3.639583883341402e-05,3.0667670216644183e-06,-2.7163559934706427e-05,-9.05261913430877e-06,-1.0433812349219806e-05,-4.2621803004294634e-05,5.271135887596756e-05,1.1167296179337427e-05,-0.00010983499669237062,1.3132073945598677e-05,-9.39330566325225e-05,4.4794593122787774e-05,6.433841917896643e-06,1.4282526535680518e-05,6.0283935454208404e-05,3.5599430702859536e-05,3.170298441546038e-06,2.0
-7.917027687653899e-05,1.585568315931596e-05,-2.7095498808193952e-05,1.4738870049768593e-05,-3.499504964565858e-05,9.05586130102165e-05,-6.921474414411932e-05,4.550621088128537e-05,1.2271131708985195e-05,-8.072848140727729e-05,-9.211988071911037e-05,-1.1131581231893506e-05,1.4100820408202708e-05,-0.00011597124102991074,9.076426067622378e-05,0.00017237623978871852,-4.0002290916163474e-05,4.626957161235623e-05,-1.1915326467715204e-05,2.4909320927690715e-05,11.0
7.394105341518298e-05,-4.466982136364095e-05,-0.00011185096082044765,-2.8782887966372073e-05,-4.1078576032305136e-05,-2.5260495021939278e-05,8.778519986663014e-05,-4.689276101998985e-05,-6.244119140319526e-05,9.142844646703452e-05,-8.094131771940738e-05,-2.430731001368258e-05,-6.839953130111098e-05,-4.7797868319321424e-05,5.046429578214884e-06,-6.451744411606342e-06,-8.369944407604635e-05,4.5523865992436185e-06,6.967831723159179e-05,2.8249265596969053e-05,9.0
8.060519758146256e-05,-4.708826600108296e-05,-0.00012649343989323825,-6.470095104305074e-05,-5.531566057470627e-05,-4.402158810989931e-05,0.00012387197057250887,-4.220649861963466e-05,-4.0010894736042246e-05,9.317028889199719e-05,-7.618368545081466e-05,-4.149207234149799e-05,-6.953204137971625e-05,-6.681422382825986e-05,1.2662465451285243e-05,-3.163204382872209e-06,-9.510025120107457e-05,-1.3690068044525106e-05,9.302635589847341e-05,5.03532646689564e-05,9.0
8.107975008897483e-05,-3.8217865949263796e-05,-0.00013308643247000873,-6.487616337835789e-05,-6.448222848121077e-05,-3.3437550882808864e-05,0.0001286783372052014,-4.220263144816272e-05,-4.532453021965921e-05,9.674171451479197e-05,-7.842940976843238e-05,-2.627095818752423e-05,-6.441192817874253e-05,-5.485302972374484e-05,2.5606419512769207e-05,-5.773399607278407e-06,-9.853364463197067e-05,-1.7317663150606677e-05,7.649105100426823e-05,5.026160943089053e-05,9.0
7.939396891742945e-05,-4.166156577412039e-05,-0.00013208617747295648,-5.9317564591765404e-05,-6.486203346867114e-05,-3.725145506905392e-05,0.00013033414143137634,-5.238131052465178e-05,-4.7441546485060826e-05,9.12292962311767e-05,-8.020336099434644e-05,-2.037490048678592e-05,-5.9534559113672e-05,-5.495044024428353e-05,9.016679541673511e-06,1.8282080418430269e-06,-0.00010080814536195248,-1.638122193980962e-05,8.810716099105775e-05,4.9532878620084375e-05,9.0
-0.00011515329970279709,-3.547225787770003e-06,-2.775288885459304e-05,-9.051889719557948e-06,-8.938068640418351e-05,7.018884207354859e-05,-2.4484143068548292e-05,5.5146971135400236e-05,4.266952601028606e-05,-9.965318167814985e-05,-0.00012814583897124976,-6.691530870739371e-06,6.230670987861231e-05,-0.00010539082722971216,5.731332930736244e-05,0.00014372989244293422,-4.2238138121319935e-05,1.7272248442168348e-05,-1.2750351743306965e-05,-1.6629695892333984e-05,11.0
8.134708332363516e-05,-3.66299573215656e-05,-0.00013765093171969056,-4.4524033000925556e-05,-6.69774817652069e-05,-2.472165579092689e-05,0.00012589534162543714,-3.439469583099708e-05,-5.501374835148454e-05,9.081871394300833e-05,-9.725267591420561e-05,-1.7994461813941598e-06,-6.303593545453623e-05,-5.8389909099787474e-05,1.0700408893171698e-05,-6.2609433371108025e-06,-9.99240146484226e-05,-2.0581746866810136e-05,8.542910654796287e-05,3.172651122440584e-05,9.0
6.422851583920419e-05,-6.186284736031666e-05,-0.00012264016550034285,-4.957220153301023e-05,-4.59814109490253e-05,-2.4267479602713138e-05,0.00010364328045397997,-4.3268493755022064e-05,-2.7450576453702524e-05,9.404455340700224e-05,-5.574724491452798e-05,-4.326255657360889e-05,-4.277818516129628e-05,-5.979228808428161e-05,7.377224392257631e-06,-1.3120792573317885e-05,-7.736195402685553e-05,-1.7618972378841136e-06,7.15013884473592e-05,3.35783333866857e-05,9.0
5.682647315552458e-05,-0.0001277126430068165,-7.993292820174247e-05,-5.1436574722174555e-05,1.6164480257430114e-05,-7.795086276018992e-06,-2.1579127860604785e-05,-3.626879333751276e-06,-4.2108669731533155e-05,6.709056469844654e-05,1.97960325749591e-05,-0.00012972543481737375,1.6909820260480046e-05,-9.021030564326793e-05,6.389193003997207e-05,9.334318747278303e-06,1.723737113934476e-05,6.040649168426171e-05,2.8386490157572553e-05,1.9420634998823516e-05,2.0
7.389274833258241e-05,-2.4069171558949165e-05,-0.0001255535607924685,-4.0717815863899887e-05,-7.856656156945974e-05,-2.6792647986439988e-05,0.00011586911568883806,-5.220166713115759e-05,-4.2670311813708395e-05,7.426876982208341e-05,-6.6564985900186e-05,1.288049497816246e-05,-3.701900641317479e-05,-7.103569805622101e-05,4.455519956536591e-06,1.9102189980912954e-05,-8.688971865922213e-05,-2.8908665626659058e-05,8.335949678439647e-05,2.7158455850440077e-05,9.0
-2.642118852236308e-05,-2.7144320483785123e-05,-5.4913027270231396e-05,0.00015977429575286806,4.5265092921908945e-05,-7.908474799478427e-07,-0.00017237599240615964,-1.886535028461367e-05,-5.8815450756810606e-05,3.128456955892034e-05,-0.00015513849211856723,-4.170433385297656e-06,-5.1854171033483e-05,2.815674088196829e-05,-3.042059688596055e-05,1.003969373414293e-06,-8.270407124655321e-05,0.00012357726518530399,-6.646588735748082e-05,-7.528890273533762e-05,1.0
-9.137660526903346e-05,7.718153938185424e-05,0.00010327813652111217,0.00010070040298160166,-7.840922626201063e-05,0.00016017483721952885,-7.992664177436382e-05,2.7576454158406705e-05,2.768239937722683e-05,-5.97629405092448e-05,-8.398675709031522e-05,7.06596183590591e-05,5.703741408069618e-05,-5.6741017033346e-05,5.322089054971002e-05,0.00013688493345398456,-3.121676854789257e-07,3.525180363794789e-05,-2.6683133910410106e-05,-4.900819476461038e-06,4.0
1.5021490980871022e-05,-1.391573459841311e-05,-5.5123666243162006e-05,5.4630774684483185e-05,6.707022112095729e-05,0.00016368810611311346,-7.720866415183991e-05,-1.2127013178542256e-05,-9.708837023936212e-05,2.6736161089502275e-06,-1.5374702343251556e-05,5.36373772774823e-06,1.8368948076386005e-05,-4.44027318735607e-05,5.048189632361755e-05,0.00010812268010340631,-3.18466336466372e-05,3.150711199850775e-05,-4.509135760599747e-05,3.7308800528990105e-05,5.0
8.20477434899658e-05,-7.553526666015387e-05,-8.383511158172041e-05,-3.7084777432028204e-05,-2.247560041723773e-05,-9.0627399913501e-06,5.808084097225219e-05,-2.4342292817891575e-05,-5.170117583475076e-05,7.469257980119437e-05,-5.2023609896423295e-05,-7.350079977186397e-05,-2.7662325010169297e-05,-8.03645234555006e-05,2.1448075131047517e-05,1.083466486306861e-06,-4.4214873923920095e-05,3.1428317015524954e-05,5.958430847385898e-05,2.3628621420357376e-05,9.0
-5.768043047282845e-05,4.920767969451845e-05,-5.478513412526809e-05,-1.6697333194315434e-05,-2.642608706082683e-05,6.736813520547003e-05,-6.530275277327746e-05,4.423030259204097e-05,2.8317053875070997e-05,-3.5760371247306466e-05,-0.0001165074500022456,-3.74479714082554e-05,-6.217680493136868e-06,-0.0001501095393905416,9.56461881287396e-05,0.000200342241441831,-5.445105489343405e-05,5.641801544697955e-05,4.816341970581561e-05,3.3003172575263306e-05,11.0
8.826937846606597e-05,-0.00010124967957381159,-8.995183452498168e-05,-4.809586243936792e-05,3.1070067052496597e-07,-6.325073627522215e-06,3.1186042178887874e-05,-2.218428926425986e-05,-3.421898509259336e-05,7.393996929749846e-05,-2.0461435269680806e-05,-8.92956304596737e-05,-8.847564458847046e-08,-9.174252045340836e-05,3.6677556636277586e-05,4.216053639538586e-08,-2.7267702535027638e-05,4.2240488255629316e-05,4.7848501708358526e-05,9.14145857677795e-06,2.0
-6.315881182672456e-05,1.6258685718639754e-05,-6.928536458872259e-05,-4.850886398344301e-05,-9.441417887501302e-07,5.544586747419089e-05,0.00014464727428276092,-4.1245821194024757e-05,0.0001112912068492733,-3.299093805253506e-05,-6.508600927190855e-05,-1.334530497842934e-05,4.895966048934497e-05,-0.00014310286496765912,-3.862403173116036e-05,1.2998440070077777e-05,3.112400008831173e-05,5.302549834595993e-05,-8.980499842436984e-05,1.4304734577308409e-05,0.0
3.9244871004484594e-05,-0.0001006640013656579,-6.560773908859119e-05,-5.6511016737204045e-06,-5.744595910073258e-06,-1.839452306739986e-05,-2.722969111346174e-05,-1.0120446859218646e-05,-2.991716974065639e-05,4.4983065890846774e-05,-3.585086960811168e-05,-7.96762979007326e-05,4.315959813538939e-06,-5.909548053750768e-05,2.278610918438062e-05,7.671135790587869e-06,-9.221836080541834e-06,5.620868250844069e-05,2.0838837372139096e-05,-3.40326369041577e-05,2.0
-4.905908281216398e-05,3.056165587622672e-05,-4.608567542163655e-05,4.051783980685286e-05,-5.416661224444397e-06,7.560615631518885e-05,-0.00012560207687783986,2.6991216145688668e-05,-1.7153183762275148e-06,-4.1799408791121095e-05,-0.00012179696932435036,-3.558022217475809e-05,7.176713552325964e-06,-8.536274253856391e-05,6.974124698899686e-05,0.00016816875722724944,-5.341132782632485e-05,8.175738912541419e-05,-1.0248555554426275e-05,-3.7445133784785867e-06,11.0
7.275634561665356e-05,-8.234017877839506e-05,-0.0001134250924224034,-6.465205660788342e-05,-1.910702121676877e-05,-1.621285809960682e-05,7.812928379280493e-05,-2.3438320567947812e-05,-3.3040174457710236e-05,7.79973270255141e-05,-4.064556924276985e-05,-7.541289960499853e-05,-1.8339924281463027e-05,-9.968457743525505e-05,2.9170827474445105e-05,-1.9032086129300296e-07,-4.7704401367809623e-05,7.672862921026535e-06,7.282609294634312e-05,5.2208943088771775e-05,9.0
-5.503290958586149e-05,4.55522931588348e-05,-4.627602902473882e-05,-3.9387847209582105e-05,4.1932216845452785e-06,7.659007678739727e-05,5.997936750645749e-05,-7.882568752393126e-05,9.95379377854988e-06,4.35671245213598e-06,-4.035003075841814e-05,-5.935625813435763e-05,4.616549631464295e-06,-0.00010029831901192665,-6.293601472862065e-05,6.21883082203567e-05,5.472511111292988e-05,4.841834743274376e-05,-1.8005961464950815e-05,4.689645720645785e-06,0.0
-1.734010766085703e-05,-2.695159855647944e-05,-5.786231849924661e-05,0.00015703061944805086,4.330565934651531e-05,-7.0530832090298645e-06,-0.00016903920914046466,-1.748062641127035e-05,-5.5286211136262864e-05,3.2602110877633095e-05,-0.00015830746269784868,-2.6297693693777546e-06,-3.4606076951604337e-05,3.427352203289047e-05,-1.8931124941445887e-05,3.129167453153059e-06,-8.5148771177046e-05,0.00011565264139790088,-6.847070471849293e-05,-8.211506064981222e-05,1.0
5.960480484645814e-05,-8.782043005339801e-05,-0.00010028997348854318,-1.464716115151532e-05,-2.3187778424471617e-05,-1.5327854271163233e-05,4.541381713352166e-05,-1.990070813917555e-05,-3.308692976133898e-05,7.637449016328901e-05,-5.6948418205138296e-05,-5.27328229509294e-05,-2.549754935898818e-05,-6.669680442428216e-05,1.9263927242718637e-05,-1.3853059499524534e-06,-4.503416130319238e-05,2.810007026710082e-05,4.8362398956669495e-05,1.2055722436343785e-05,9.0
-5.9534744650591165e-05,-9.13587700779317e-06,-6.802997813792899e-05,-3.494343036436476e-05,-1.2089444680896122e-06,5.35489380126819e-05,0.000131495064124465,-2.575105827418156e-05,0.00011406831617932767,-1.6354280887753703e-05,-4.8283614887623116e-05,-1.656359563639853e-05,5.884377605980262e-05,-0.00012181242345832288,-1.7390808352502063e-05,1.3514003512682393e-05,2.7658927137963474e-05,3.301355900475755e-05,-7.977015047799796e-05,2.358055098738987e-05,0.0
-6.429489440051839e-05,-1.5411045751534402e-05,-1.7719441530061886e-05,4.077895573573187e-05,-4.283463204046711e-05,9.439853602088988e-05,-7.894843292888254e-05,4.437530878931284e-05,2.9016980988672003e-05,-0.00010089360876008868,-0.0001372448168694973,-1.7002203094307333e-05,3.5356570151634514e-06,-7.949631981318817e-05,5.2824725571554154e-05,0.000133869398268871,-7.78616449679248e-05,3.272898175055161e-05,-5.355832036002539e-05,-1.5428980987053365e-05,11.0
-5.773577140644193e-05,1.4790812201681547e-05,-7.93037615949288e-05,-5.8815840020542964e-05,7.1270937951339874e-06,5.878782758372836e-05,0.00014616080443374813,-2.3084990971256047e-05,0.00011697570880642161,-2.202126051997766e-05,-7.006099622230977e-05,-2.1117632059031166e-05,6.808000762248412e-05,-0.00014285274664871395,-3.677870336105116e-05,1.1220294254599139e-05,2.651303293532692e-05,4.6549641410820186e-05,-9.147587115876377e-05,2.517305256333202e-05,0.0
6.90072774887085e-05,-9.527291695121676e-05,-0.00011543769505806267,-6.259132351260632e-05,-2.2397910015570233e-06,-3.2812673453008756e-05,1.6864476492628455e-05,-2.8858667064923793e-06,-2.6845511456485838e-05,6.666921399300918e-05,-4.772524334839545e-06,-0.00012568366946652532,-8.56555561767891e-06,-0.00010409844253445044,4.7303135943366215e-05,5.717811291106045e-06,-2.4885686798370443e-05,4.685368912760168e-05,5.3969437431078404e-05,2.03708386834478e-05,2.0
